	CustomerID	TProd	DProd	MaxPO	MinPO	MeanProdOrder	TSale	TSaleWRet	MinPSale	MaxPSale	MeanSaleOrder	TRProd	MeanPSale	TOrder	OrderMonth	ProdMonth	SaleMonth	SETSaleQta	SESaleQtaOrder	SEShoppingDays	MonthPresence	MeanTimeGap	MaxOrderMonth	MaxOrderDay
3453	16460	876	128	548	140	292.0	811.23	811.23	0.39	47.7	270.41	0	1.687	3	0.25	73.0	67.602	5.452	1.585	1.585	0.167	26.5	Sep	Mon
3454	13325	240	12	240	240	240.0	675.3	675.3	10.5	133.0	675.3	0	3.028	1	0.083	20.0	56.275	2.855	0.0	0.0	0.083	0.0	Sep	Mon
3455	12640	301	46	241	24	100.333	994.58	994.58	5.04	59.76	331.527	0	4.98	3	0.25	25.083	82.882	4.391	1.585	1.585	0.167	29.0	Nov	Mon
3456	13774	192	22	192	192	192.0	345.0	345.0	10.2	24.9	345.0	0	3.291	1	0.083	16.0	28.75	3.413	0.0	0.0	0.083	0.0	Sep	Mon
3457	12497	1231	13	1231	1231	1231.0	953.1	953.1	20.4	177.6	953.1	0	0.834	1	0.083	102.583	79.425	2.288	0.0	0.0	0.083	0.0	Sep	Mon
3458	12752	2262	53	2262	2262	2262.0	4366.78	4366.78	13.2	270.0	4366.78	0	2.294	1	0.083	188.5	363.898	4.622	0.0	0.0	0.083	0.0	Sep	Mon
3459	15504	33	13	33	33	33.0	52.83	52.83	0.75	7.5	52.83	0	2.232	1	0.083	2.75	4.403	2.931	0.0	0.0	0.083	0.0	Sep	Mon
3460	15500	572	64	198	100	143.0	1131.56	1131.56	5.04	35.4	282.89	0	4.561	4	0.333	47.667	94.297	4.959	2.0	1.585	0.25	24.333	Nov	Mon
3461	17557	306	27	147	45	102.0	541.46	541.46	1.65	59.4	180.487	0	2.702	3	0.25	25.5	45.122	4.793	1.585	1.585	0.25	33.5	Sep	Mon
3462	13228	200	2	200	200	200.0	358.0	358.0	179.0	179.0	358.0	0	1.79	1	0.083	16.667	29.833	0.0	0.0	0.0	0.083	0.0	Sep	Mon
3463	14356	270	33	148	129	90.0	682.24	701.23	8.3	89.7	227.413	7	3.903	2	0.167	22.5	56.853	4.536	1.585	1.585	0.083	4.0	Sep	Mon
3464	13416	142	11	94	48	71.0	712.5	712.5	17.0	79.2	356.25	0	5.455	2	0.167	11.833	59.375	2.945	1.0	1.0	0.167	38.0	Sep	Mon
3465	17628	79	5	79	79	79.0	75.75	75.75	13.2	19.8	75.75	0	2.41	1	0.083	6.583	6.313	1.371	0.0	0.0	0.083	0.0	Sep	Mon
3466	16527	106	14	106	106	106.0	228.06	228.06	1.65	35.4	228.06	0	2.923	1	0.083	8.833	19.005	3.182	0.0	0.0	0.083	0.0	Sep	Mon
3467	15341	812	17	812	812	812.0	2020.52	2020.52	69.36	180.0	2020.52	0	2.972	1	0.083	67.667	168.377	2.867	0.0	0.0	0.083	0.0	Sep	Tue
3468	16215	104	14	104	104	104.0	242.35	242.35	9.95	25.2	242.35	0	4.286	1	0.083	8.667	20.196	3.039	0.0	0.0	0.083	0.0	Sep	Tue
3469	14164	1033	28	833	200	516.5	1631.77	1631.77	15.0	358.0	815.885	0	1.554	2	0.167	86.083	135.981	3.634	1.0	1.0	0.083	10.0	Sep	Tue
3470	15888	51	10	67	67	25.5	135.6	162.64	0.55	76.5	67.8	16	2.853	1	0.083	4.25	11.3	3.252	1.0	1.0	0.083	1.0	Sep	Tue
3471	17564	146	38	73	30	48.667	454.01	454.01	2.9	25.5	151.337	0	3.722	3	0.25	12.167	37.834	4.187	1.585	1.0	0.25	28.0	Sep	Tue
3472	13356	325	42	325	325	325.0	768.24	768.24	5.8	47.7	768.24	0	4.316	1	0.083	27.083	64.02	4.574	0.0	0.0	0.083	0.0	Sep	Tue
3473	12390	350	31	350	350	350.0	504.84	504.84	7.8	30.0	504.84	0	3.642	1	0.083	29.167	42.07	3.938	0.0	0.0	0.083	0.0	Sep	Wed
3474	18228	236	23	141	97	78.667	769.2	779.9	12.5	83.4	256.4	2	3.988	2	0.167	19.667	64.1	4.09	1.585	1.585	0.167	14.5	Oct	Wed
3475	17415	114	14	114	114	114.0	507.84	507.84	6.64	170.0	507.84	0	13.966	1	0.083	9.5	42.32	2.835	0.0	0.0	0.083	0.0	Sep	Wed
3476	13350	284	36	155	132	94.667	910.72	979.12	5.8	61.2	303.573	3	8.316	2	0.167	23.667	75.893	4.815	1.585	1.0	0.25	31.5	Sep	Wed
3477	12550	564	56	564	564	564.0	824.83	824.83	4.56	33.0	824.83	0	2.646	1	0.083	47.0	68.736	4.589	0.0	0.0	0.083	0.0	Sep	Wed
3478	16627	162	20	162	162	162.0	322.8	322.8	6.64	30.0	322.8	0	5.068	1	0.083	13.5	26.9	3.139	0.0	0.0	0.083	0.0	Sep	Wed
3479	17475	178	14	178	178	178.0	194.37	194.37	5.04	26.1	194.37	0	1.776	1	0.083	14.833	16.197	3.325	0.0	0.0	0.083	0.0	Sep	Wed
3480	14951	311	20	311	311	311.0	311.69	311.69	1.92	38.25	311.69	0	1.895	1	0.083	25.917	25.974	3.784	0.0	0.0	0.083	0.0	Sep	Wed
3481	14780	310	26	210	100	155.0	447.68	447.68	8.5	29.85	223.84	0	2.767	2	0.167	25.833	37.307	3.764	1.0	1.0	0.167	25.0	Sep	Wed
3482	14887	1100	6	1100	1100	1100.0	1862.0	1862.0	72.0	358.0	1862.0	0	1.612	1	0.083	91.667	155.167	0.65	0.0	0.0	0.083	0.0	Sep	Wed
3483	15399	611	45	284	139	203.667	815.77	815.77	4.68	49.92	271.923	0	1.91	3	0.25	50.917	67.981	4.143	1.585	1.0	0.25	39.0	Sep	Thu
3484	17466	306	41	173	133	153.0	763.28	763.28	5.04	38.25	381.64	0	4.691	2	0.167	25.5	63.607	4.55	1.0	1.0	0.167	68.0	Sep	Tue
3485	16379	1408	87	582	226	281.6	2131.9	2157.4	7.8	62.4	426.38	2	1.983	4	0.333	117.333	177.658	4.668	2.322	2.0	0.25	18.5	Nov	Mon
3486	17172	480	15	480	480	480.0	317.76	317.76	9.36	46.8	317.76	0	0.845	1	0.083	40.0	26.48	2.974	0.0	0.0	0.083	0.0	Sep	Thu
3487	15239	591	48	373	221	197.0	764.34	780.59	5.04	35.4	254.78	3	1.968	2	0.167	49.25	63.695	4.348	1.585	1.0	0.25	34.0	Sep	Thu
3488	16213	48	6	48	48	48.0	159.0	159.0	9.9	76.5	159.0	0	3.817	1	0.083	4.0	13.25	2.585	0.0	0.0	0.083	0.0	Sep	Thu
3489	15603	96	2	96	96	96.0	48.48	48.48	13.92	34.56	48.48	0	0.505	1	0.083	8.0	4.04	1.0	0.0	0.0	0.083	0.0	Sep	Thu
3490	14261	406	52	387	19	203.0	1163.45	1163.45	6.2	70.8	581.725	0	5.064	2	0.167	33.833	96.954	4.201	1.0	0.0	0.167	28.0	Sep	Thu
3491	12657	646	34	386	5	129.2	1008.06	1427.18	7.8	127.5	201.612	386	4.162	4	0.333	53.833	84.005	5.071	2.322	1.585	0.25	16.75	Nov	Mon
3492	15571	264	47	102	34	66.0	650.43	650.43	0.39	89.25	162.608	0	2.702	4	0.333	22.0	54.202	5.091	2.0	2.0	0.167	22.333	Nov	Mon
3493	15484	3134	135	1476	264	626.8	3559.21	3590.41	1.25	118.8	711.842	16	2.177	4	0.333	261.167	296.601	6.146	2.322	2.0	0.333	19.25	Nov	Thu
3494	12936	539	56	434	32	107.8	1012.9	1063.9	0.39	102.0	202.58	20	2.033	4	0.333	44.917	84.408	5.027	2.322	1.585	0.167	15.25	Nov	Tue
3495	16236	184	20	184	184	184.0	432.2	432.2	9.96	49.8	432.2	0	2.878	1	0.083	15.333	36.017	3.441	0.0	0.0	0.083	0.0	Sep	Thu
3496	16669	871	140	475	396	435.5	1344.48	1344.48	0.39	38.25	672.24	0	2.779	2	0.167	72.583	112.04	6.058	1.0	1.0	0.167	55.0	Sep	Wed
3497	17603	73	11	74	74	36.5	390.97	394.72	9.9	250.0	195.485	1	13.393	1	0.083	6.083	32.581	2.522	1.0	0.0	0.167	28.0	Sep	Thu
3498	15398	767	60	394	375	255.667	1339.63	1345.53	8.4	35.7	446.543	2	2.695	2	0.167	63.917	111.636	4.657	1.585	1.585	0.167	31.0	Sep	Tue
3499	12906	1749	55	956	24	349.8	2919.81	2919.81	9.36	360.0	583.962	0	2.552	5	0.417	145.75	243.317	5.191	2.322	1.0	0.167	16.75	Nov	Mon
3500	17079	24	2	24	24	24.0	118.8	118.8	59.4	59.4	118.8	0	4.95	1	0.083	2.0	9.9	0.0	0.0	0.0	0.083	0.0	Sep	Thu
3501	14125	1628	159	972	182	542.667	2720.63	2720.63	5.04	47.8	906.877	0	3.17	3	0.25	135.667	226.719	5.058	1.585	1.585	0.167	34.0	Nov	Tue
3502	17163	66	3	40	26	33.0	293.1	293.1	29.7	102.0	146.55	0	4.53	2	0.167	5.5	24.425	2.322	1.0	1.0	0.167	57.0	Sep	Thu
3503	12952	652	64	408	25	130.4	1382.84	1387.79	6.64	33.9	276.568	1	4.063	4	0.333	54.333	115.237	4.833	2.322	1.0	0.333	18.25	Oct	Thu
3504	12579	276	28	282	282	138.0	374.72	386.42	6.8	20.4	187.36	6	2.815	1	0.083	23.0	31.227	3.866	1.0	1.0	0.083	5.0	Sep	Tue
3505	13279	70	9	73	73	35.0	126.3	137.75	2.34	25.5	63.15	3	2.603	1	0.083	5.833	10.525	3.278	1.0	0.0	0.167	14.0	Sep	Thu
3506	12425	496	36	496	496	496.0	777.2	777.2	8.5	70.8	777.2	0	2.564	1	0.083	41.333	64.767	4.049	0.0	0.0	0.083	0.0	Sep	Thu
3507	16715	642	19	642	642	642.0	301.72	301.72	3.8	81.6	301.72	0	0.453	1	0.083	53.5	25.143	3.511	0.0	0.0	0.083	0.0	Sep	Thu
3508	13519	22	8	23	23	11.0	110.8	122.75	11.9	23.9	55.4	1	6.344	1	0.083	1.833	9.233	2.642	1.0	0.0	0.167	28.0	Sep	Thu
3509	12546	612	58	472	156	204.0	1001.5	1021.5	7.9	29.7	333.833	16	2.459	2	0.167	51.0	83.458	3.848	1.585	1.585	0.167	15.5	Oct	Mon
3510	15744	120	3	120	120	120.0	34.8	34.8	6.96	13.92	34.8	0	0.29	1	0.083	10.0	2.9	0.918	0.0	0.0	0.083	0.0	Sep	Fri
3511	13127	127	15	127	127	127.0	259.17	259.17	8.5	34.68	259.17	0	2.885	1	0.083	10.583	21.597	3.323	0.0	0.0	0.083	0.0	Sep	Fri
3512	15714	186	34	120	66	93.0	330.03	330.03	0.85	41.6	165.015	0	3.126	2	0.167	15.5	27.502	4.653	1.0	1.0	0.167	66.0	Sep	Mon
3513	17480	337	29	338	338	168.5	507.57	511.82	9.96	39.6	253.785	1	1.8	1	0.083	28.083	42.298	3.585	1.0	1.0	0.083	4.0	Sep	Tue
3514	15763	268	58	187	84	89.333	1048.67	1086.92	9.95	79.9	349.557	3	6.659	2	0.167	22.333	87.389	4.251	1.585	1.0	0.167	23.0	Sep	Tue
3515	15075	447	27	447	447	447.0	773.03	773.03	9.36	102.0	773.03	0	3.313	1	0.083	37.25	64.419	4.152	0.0	0.0	0.083	0.0	Sep	Fri
3516	16978	166	39	166	166	166.0	344.33	344.33	1.56	17.0	344.33	0	2.945	1	0.083	13.833	28.694	4.529	0.0	0.0	0.083	0.0	Sep	Fri
3517	14014	1076	39	1076	1076	1076.0	505.18	505.18	2.88	30.0	505.18	0	0.568	1	0.083	89.667	42.098	4.253	0.0	0.0	0.083	0.0	Sep	Fri
3518	16240	1635	126	935	706	327.0	3699.56	3718.8	6.64	290.0	739.912	6	4.088	2	0.167	136.25	308.297	5.257	2.322	2.0	0.25	17.25	Sep	Fri
3519	13336	559	51	559	559	559.0	795.12	795.12	6.96	30.0	795.12	0	2.502	1	0.083	46.583	66.26	4.241	0.0	0.0	0.083	0.0	Sep	Fri
3520	14652	53	29	53	53	53.0	114.18	114.18	0.39	22.5	114.18	0	2.986	1	0.083	4.417	9.515	4.142	0.0	0.0	0.083	0.0	Sep	Fri
3521	15807	430	48	380	2	143.333	903.9	903.9	6.8	49.5	301.3	0	2.581	3	0.25	35.833	75.325	3.837	1.585	1.0	0.167	13.5	Oct	Thu
3522	15762	251	37	147	104	125.5	583.75	583.75	6.64	25.5	291.875	0	4.002	2	0.167	20.917	48.646	4.078	1.0	1.0	0.167	12.0	Sep	Wed
3523	15475	319	29	319	319	319.0	454.11	454.11	9.96	47.8	454.11	0	1.827	1	0.083	26.583	37.842	2.87	0.0	0.0	0.083	0.0	Sep	Fri
3524	15978	888	49	888	888	888.0	1098.78	1098.78	9.36	70.8	1098.78	0	1.963	1	0.083	74.0	91.565	4.342	0.0	0.0	0.083	0.0	Sep	Fri
3525	16485	235	41	235	235	235.0	363.65	363.65	0.55	35.7	363.65	0	3.081	1	0.083	19.583	30.304	4.83	0.0	0.0	0.083	0.0	Sep	Fri
3526	12488	526	45	267	90	175.333	1244.66	1244.66	4.56	84.75	414.887	0	3.471	3	0.25	43.833	103.722	4.521	1.585	1.585	0.25	33.0	Sep	Mon
3527	13083	187	15	143	44	93.5	303.75	303.75	5.04	34.0	151.875	0	3.407	2	0.167	15.583	25.312	3.002	1.0	1.0	0.167	71.0	Sep	Mon
3528	16169	1325	71	449	210	331.25	1822.97	1822.97	2.88	70.8	455.743	0	2.07	4	0.333	110.417	151.914	4.435	2.0	1.585	0.333	22.333	Sep	Thu
3529	17506	136	14	139	139	68.0	294.29	302.2	10.5	31.6	147.145	3	3.634	1	0.083	11.333	24.524	3.281	1.0	1.0	0.083	5.0	Sep	Fri
3530	16480	455	51	455	455	455.0	769.29	769.29	0.39	79.2	769.29	0	3.331	1	0.083	37.917	64.107	5.049	0.0	0.0	0.083	0.0	Sep	Sun
3531	17006	272	37	100	23	68.0	781.78	781.78	2.5	68.0	195.445	0	3.75	4	0.333	22.667	65.148	4.971	2.0	1.585	0.25	23.667	Nov	Mon
3532	17498	394	17	394	394	394.0	272.22	272.22	6.96	29.7	272.22	0	2.019	1	0.083	32.833	22.685	3.175	0.0	0.0	0.083	0.0	Sep	Sun
3533	17131	983	78	418	11	196.6	2463.17	2463.17	0.39	81.6	492.634	0	3.519	5	0.417	81.917	205.264	6.186	2.322	0.0	0.333	17.5	Oct	Sun
3534	13536	2126	91	473	59	303.714	3444.39	3444.39	0.42	89.1	492.056	0	3.234	7	0.583	177.167	287.032	5.947	2.807	2.0	0.333	12.333	Nov	Sun
3535	17154	490	23	490	490	490.0	329.34	329.34	4.56	25.5	329.34	0	1.107	1	0.083	40.833	27.445	3.675	0.0	0.0	0.083	0.0	Sep	Sun
3536	15429	369	77	309	71	123.0	364.9	397.35	0.39	35.4	121.633	11	2.068	2	0.167	30.75	30.408	5.042	1.585	0.0	0.167	24.5	Sep	Sun
3537	16594	64	53	64	64	64.0	181.09	181.09	0.39	12.75	181.09	0	3.018	1	0.083	5.333	15.091	4.059	0.0	0.0	0.083	0.0	Sep	Sun
3538	16049	763	248	341	106	254.333	1074.81	1074.81	0.21	30.0	358.27	0	2.052	3	0.25	63.583	89.567	5.831	1.585	1.0	0.167	17.5	Oct	Sun
3539	14757	160	19	160	160	160.0	420.5	420.5	6.8	40.56	420.5	0	3.924	1	0.083	13.333	35.042	3.827	0.0	0.0	0.083	0.0	Sep	Sun
3540	16198	128	14	128	128	128.0	400.68	400.68	16.5	41.6	400.68	0	4.478	1	0.083	10.667	33.39	2.807	0.0	0.0	0.083	0.0	Sep	Sun
3541	13670	282	25	282	282	282.0	349.7	349.7	5.04	30.0	349.7	0	1.877	1	0.083	23.5	29.142	3.703	0.0	0.0	0.083	0.0	Sep	Sun
3542	18066	108	10	108	108	108.0	318.0	318.0	15.0	70.8	318.0	0	3.43	1	0.083	9.0	26.5	2.322	0.0	0.0	0.083	0.0	Sep	Sun
3543	14806	330	11	330	330	330.0	193.39	193.39	8.95	25.2	193.39	0	1.845	1	0.083	27.5	16.116	2.404	0.0	0.0	0.083	0.0	Sep	Sun
3544	12783	611	74	211	88	152.75	1295.87	1295.87	2.88	34.68	323.968	0	3.758	4	0.333	50.917	107.989	4.875	2.0	2.0	0.333	24.333	Sep	Mon
3545	13429	1390	55	620	240	347.5	1006.8	1006.8	4.56	51.0	251.7	0	1.221	4	0.333	115.833	83.9	4.155	2.0	2.0	0.25	21.667	Oct	Mon
3546	15154	85	66	89	89	42.5	224.73	254.28	0.19	25.0	112.365	4	2.965	1	0.083	7.083	18.728	4.562	1.0	1.0	0.083	1.0	Sep	Mon
3547	13390	224	13	224	224	224.0	544.08	544.08	15.0	119.4	544.08	0	3.061	1	0.083	18.667	45.34	3.027	0.0	0.0	0.083	0.0	Sep	Mon
3548	12925	541	42	283	258	270.5	694.05	694.05	5.04	34.68	347.025	0	2.31	2	0.167	45.083	57.837	3.577	1.0	0.0	0.167	70.0	Sep	Mon
3549	13927	214	21	214	214	214.0	348.99	348.99	5.04	41.6	348.99	0	2.696	1	0.083	17.833	29.082	3.332	0.0	0.0	0.083	0.0	Sep	Mon
3550	18205	192	30	116	76	96.0	517.36	517.36	5.04	39.6	258.68	0	4.58	2	0.167	16.0	43.113	4.301	1.0	1.0	0.167	38.0	Sep	Mon
3551	14908	132	9	132	132	132.0	277.8	277.8	9.9	79.6	277.8	0	3.628	1	0.083	11.0	23.15	2.948	0.0	0.0	0.083	0.0	Sep	Mon
3552	13639	800	39	800	800	800.0	1033.34	1033.34	9.36	237.6	1033.34	0	1.443	1	0.083	66.667	86.112	4.278	0.0	0.0	0.083	0.0	Sep	Mon
3553	15958	33	7	33	33	33.0	104.35	104.35	1.7	43.45	104.35	0	3.984	1	0.083	2.75	8.696	2.522	0.0	0.0	0.083	0.0	Sep	Mon
3554	15492	483	32	327	156	241.5	659.46	659.46	5.04	50.0	329.73	0	2.539	2	0.167	40.25	54.955	3.726	1.0	1.0	0.167	46.0	Sep	Mon
3555	15243	185	22	185	185	185.0	316.68	316.68	6.8	23.4	316.68	0	2.45	1	0.083	15.417	26.39	3.698	0.0	0.0	0.083	0.0	Sep	Mon
3556	16468	31	2	31	31	31.0	74.9	74.9	12.5	62.4	74.9	0	7.29	1	0.083	2.583	6.242	1.0	0.0	0.0	0.083	0.0	Sep	Mon
3557	15344	106	21	91	10	21.2	476.58	563.94	6.96	51.0	95.316	10	7.559	3	0.25	8.833	39.715	4.289	2.322	1.585	0.333	18.5	Nov	Mon
3558	13866	57	7	57	57	57.0	145.67	145.67	11.5	34.68	145.67	0	3.376	1	0.083	4.75	12.139	2.807	0.0	0.0	0.083	0.0	Sep	Mon
3559	12612	249	18	260	260	124.5	607.59	668.04	14.04	62.55	303.795	11	3.686	1	0.083	20.75	50.633	3.246	1.0	1.0	0.167	17.0	Sep	Mon
3560	16999	294	21	153	141	147.0	484.82	484.82	5.04	179.0	242.41	0	2.427	2	0.167	24.5	40.402	3.501	1.0	1.0	0.167	51.0	Sep	Mon
3561	13514	40	4	40	40	40.0	152.2	152.2	35.4	41.5	152.2	0	4.175	1	0.083	3.333	12.683	1.5	0.0	0.0	0.083	0.0	Sep	Tue
3562	13314	487	55	356	15	121.75	593.51	775.94	2.28	29.7	148.378	73	3.188	3	0.25	40.583	49.459	5.205	2.0	2.0	0.25	24.0	Oct	Tue
3563	17805	478	10	478	478	478.0	512.31	512.31	2.1	184.32	512.31	0	2.257	1	0.083	39.833	42.692	3.322	0.0	0.0	0.083	0.0	Sep	Tue
3564	18278	66	9	66	66	66.0	173.9	173.9	10.2	29.7	173.9	0	3.283	1	0.083	5.5	14.492	2.725	0.0	0.0	0.083	0.0	Sep	Tue
3565	13979	639	54	639	639	639.0	869.87	869.87	2.88	25.5	869.87	0	1.832	1	0.083	53.25	72.489	4.228	0.0	0.0	0.083	0.0	Sep	Tue
3566	16181	152	11	152	152	152.0	305.54	305.54	8.5	141.6	305.54	0	2.412	1	0.083	12.667	25.462	3.459	0.0	0.0	0.083	0.0	Sep	Tue
3567	15568	461	27	180	112	153.667	758.29	758.29	0.85	99.6	252.763	0	2.556	3	0.25	38.417	63.191	4.912	1.585	1.0	0.25	35.5	Sep	Wed
3568	16354	150	38	144	6	75.0	395.8	395.8	2.49	35.4	197.9	0	3.138	2	0.167	12.5	32.983	4.612	1.0	1.0	0.167	10.0	Sep	Tue
3569	14412	784	43	666	120	261.333	761.33	770.03	4.0	81.6	253.777	2	2.304	2	0.167	65.333	63.444	4.847	1.585	1.0	0.25	18.5	Sep	Fri
3570	16119	240	14	172	68	120.0	423.36	423.36	10.08	59.4	211.68	0	2.132	2	0.167	20.0	35.28	3.328	1.0	1.0	0.167	64.0	Sep	Wed
3571	14109	56	9	88	88	28.0	80.2	144.2	8.5	25.2	40.1	32	2.467	1	0.083	4.667	6.683	3.522	1.0	0.0	0.167	49.0	Sep	Wed
3572	16157	344	12	201	44	86.0	644.24	656.69	13.52	118.8	161.06	3	3.446	3	0.25	28.667	53.687	3.998	2.0	1.0	0.25	19.0	Nov	Wed
3573	15348	84	9	84	84	84.0	158.04	158.04	5.04	30.0	158.04	0	2.113	1	0.083	7.0	13.17	2.197	0.0	0.0	0.083	0.0	Sep	Wed
3574	16281	934	17	934	934	934.0	2062.06	2062.06	16.5	270.0	2062.06	0	2.374	1	0.083	77.833	171.838	3.175	0.0	0.0	0.083	0.0	Sep	Wed
3575	13924	1533	90	642	7	139.364	1682.93	1838.85	3.75	35.4	152.994	42	2.608	6	0.5	127.75	140.244	5.544	3.278	2.0	0.333	7.1	Nov	Wed
3576	14434	368	3	92	20	61.333	1372.8	1372.8	69.6	199.2	228.8	0	4.452	6	0.5	30.667	114.4	1.855	2.252	1.585	0.25	10.2	Oct	Wed
3577	13061	107	10	107	107	107.0	248.61	248.61	9.96	51.75	248.61	0	3.403	1	0.083	8.917	20.718	2.846	0.0	0.0	0.083	0.0	Sep	Wed
3578	17513	254	6	254	254	254.0	513.2	513.2	30.0	199.2	513.2	0	2.77	1	0.083	21.167	42.767	2.585	0.0	0.0	0.083	0.0	Sep	Wed
3579	16909	434	18	436	436	217.0	364.14	379.14	9.36	77.76	182.07	2	3.239	1	0.083	36.167	30.345	3.116	1.0	1.0	0.167	8.0	Sep	Wed
3580	16650	372	24	372	372	372.0	518.42	518.42	5.04	70.8	518.42	0	2.253	1	0.083	31.0	43.202	3.418	0.0	0.0	0.083	0.0	Sep	Thu
3581	18192	339	45	339	339	339.0	957.97	957.97	13.0	102.0	957.97	0	4.007	1	0.083	28.25	79.831	3.341	0.0	0.0	0.083	0.0	Sep	Thu
3582	17447	443	33	350	93	221.5	541.53	541.53	5.04	40.56	270.765	0	1.692	2	0.167	36.917	45.128	3.898	1.0	1.0	0.167	31.0	Sep	Thu
3583	17427	34	2	34	34	34.0	100.8	100.8	30.0	70.8	100.8	0	4.165	1	0.083	2.833	8.4	1.0	0.0	0.0	0.083	0.0	Sep	Thu
3584	15175	454	23	454	454	454.0	224.14	224.14	2.88	19.5	224.14	0	0.74	1	0.083	37.833	18.678	3.621	0.0	0.0	0.083	0.0	Sep	Thu
3585	13960	142	11	102	40	71.0	230.22	230.22	6.96	70.8	115.11	0	2.105	2	0.167	11.833	19.185	2.689	1.0	1.0	0.167	50.0	Sep	Thu
3586	17528	2132	183	494	103	213.2	3581.1	3628.5	0.39	101.7	358.11	6	3.162	8	0.667	177.667	298.425	6.105	3.322	2.0	0.333	7.778	Oct	Thu
3587	16361	418	87	206	52	104.5	891.21	891.21	0.65	33.9	222.802	0	3.115	4	0.333	34.833	74.268	5.201	2.0	2.0	0.25	20.667	Nov	Tue
3588	13886	126	16	126	126	126.0	243.56	243.56	9.96	20.0	243.56	0	3.805	1	0.083	10.5	20.297	3.156	0.0	0.0	0.083	0.0	Sep	Thu
3589	13354	604	51	604	604	604.0	743.53	743.53	5.04	39.6	743.53	0	1.849	1	0.083	50.333	61.961	4.053	0.0	0.0	0.083	0.0	Sep	Thu
3590	15050	1176	68	893	24	235.2	1682.77	1737.69	0.39	120.0	336.554	40	2.514	3	0.25	98.0	140.231	5.426	2.322	1.0	0.167	11.5	Sep	Thu
3591	13503	248	17	248	248	248.0	216.85	216.85	8.2	23.9	216.85	0	2.181	1	0.083	20.667	18.071	2.131	0.0	0.0	0.083	0.0	Sep	Thu
3592	16653	723	67	709	24	241.0	1166.92	1212.66	9.95	59.4	388.973	10	3.326	2	0.167	60.25	97.243	5.131	1.585	1.0	0.25	27.5	Sep	Thu
3593	16574	416	28	416	416	416.0	451.44	451.44	9.96	26.4	451.44	0	1.426	1	0.083	34.667	37.62	2.982	0.0	0.0	0.083	0.0	Sep	Thu
3594	13759	287	24	267	20	143.5	659.41	659.41	13.0	157.92	329.705	0	3.363	2	0.167	23.917	54.951	3.543	1.0	1.0	0.167	38.0	Sep	Thu
3595	17813	739	297	559	1	105.571	1641.79	1698.07	0.29	39.8	234.541	13	3.447	5	0.417	61.583	136.816	5.99	2.807	1.585	0.25	9.5	Oct	Thu
3596	12718	201	18	201	201	201.0	202.25	202.25	4.56	19.9	202.25	0	1.873	1	0.083	16.75	16.854	3.261	0.0	0.0	0.083	0.0	Sep	Thu
3597	15949	284	12	168	116	142.0	364.72	364.72	9.36	35.4	182.36	0	1.825	2	0.167	23.667	30.393	3.156	1.0	1.0	0.167	55.0	Sep	Wed
3598	12703	160	20	163	163	80.0	256.7	265.55	4.2	25.2	128.35	3	1.87	1	0.083	13.333	21.392	3.785	1.0	0.0	0.167	7.0	Sep	Thu
3599	13364	0	10	71	71	0.0	0.0	134.96	7.5	24.96	0.0	71	2.598	1	0.083	0.0	0.0	3.646	1.0	1.0	0.167	5.0	Sep	Tue
3600	16268	533	45	465	68	266.5	667.65	667.65	4.56	50.0	333.825	0	4.259	2	0.167	44.417	55.638	4.211	1.0	0.0	0.083	0.0	Sep	Thu
3601	18053	301	20	302	302	150.5	297.07	300.02	7.54	35.4	148.535	1	1.586	1	0.083	25.083	24.756	3.463	1.0	1.0	0.167	4.0	Sep	Tue
3602	16101	738	76	757	757	246.0	1245.96	1290.7	6.64	30.0	415.32	19	2.484	1	0.083	61.5	103.83	4.573	1.585	1.585	0.25	30.5	Sep	Mon
3603	18217	491	27	268	223	245.5	621.75	621.75	4.2	46.48	310.875	0	2.088	2	0.167	40.917	51.812	4.147	1.0	1.0	0.167	41.0	Sep	Thu
3604	15565	60	8	32	28	30.0	173.16	173.16	16.5	30.6	86.58	0	4.566	2	0.167	5.0	14.43	2.156	1.0	1.0	0.167	20.0	Sep	Thu
3605	13954	141	24	101	49	47.0	378.59	439.92	4.68	33.9	126.197	9	5.451	2	0.167	11.75	31.549	4.44	1.585	1.0	0.25	34.5	Sep	Thu
3606	15593	60	5	60	60	60.0	199.8	199.8	10.2	83.4	199.8	0	3.33	1	0.083	5.0	16.65	2.322	0.0	0.0	0.083	0.0	Sep	Fri
3607	13095	144	6	144	144	144.0	74.4	74.4	9.36	17.4	74.4	0	0.693	1	0.083	12.0	6.2	1.792	0.0	0.0	0.083	0.0	Sep	Fri
3608	15287	432	17	257	176	144.0	485.24	486.69	5.04	90.0	161.747	1	2.559	2	0.167	36.0	40.437	3.844	1.585	1.0	0.25	24.0	Sep	Fri
3609	13347	205	8	205	205	205.0	341.36	341.36	30.0	59.4	341.36	0	7.52	1	0.083	17.083	28.447	2.406	0.0	0.0	0.083	0.0	Sep	Fri
3610	15185	666	21	666	666	666.0	310.62	310.62	4.68	79.9	310.62	0	2.328	1	0.083	55.5	25.885	3.368	0.0	0.0	0.083	0.0	Sep	Fri
3611	16404	157	23	157	157	157.0	443.05	443.05	12.5	39.8	443.05	0	5.165	1	0.083	13.083	36.921	3.708	0.0	0.0	0.083	0.0	Sep	Fri
