CustomerID	TProd	DProd	MeanProdOrder	TSale	MinPSale	MaxPSale	MeanSaleOrder	TRProd	MeanPSale	TOrder	SETSaleQta	SESaleQtaOrder	MeanTimeGap	MaxOrderMonth	MaxOrderDay	Label
15958	33	7	33.0	104.35	1.7	43.45	104.35	0	3.984	1	2.522	0.0	0.0	Sep	Mon	Low_Spend
15492	483	32	241.5	659.46	5.04	50.0	329.73	0	2.539	2	3.726	1.0	46.0	Sep	Mon	Med_Spend
15243	185	22	185.0	316.68	6.8	23.4	316.68	0	2.45	1	3.698	0.0	0.0	Sep	Mon	Low_Spend
16468	31	2	31.0	74.9	12.5	62.4	74.9	0	7.29	1	1.0	0.0	0.0	Sep	Mon	Low_Spend
15344	106	21	21.2	476.58	6.96	51.0	95.316	10	7.559	3	4.289	2.322	18.5	Nov	Mon	Low_Spend
13866	57	7	57.0	145.67	11.5	34.68	145.67	0	3.376	1	2.807	0.0	0.0	Sep	Mon	Low_Spend
12612	249	18	124.5	607.59	14.04	62.55	303.795	11	3.686	1	3.246	1.0	17.0	Sep	Mon	Low_Spend
16999	294	21	147.0	484.82	5.04	179.0	242.41	0	2.427	2	3.501	1.0	51.0	Sep	Mon	Low_Spend
13514	40	4	40.0	152.2	35.4	41.5	152.2	0	4.175	1	1.5	0.0	0.0	Sep	Tue	Low_Spend
13314	487	55	121.75	593.51	2.28	29.7	148.378	73	3.188	3	5.205	2.0	24.0	Oct	Tue	Low_Spend
17805	478	10	478.0	512.31	2.1	184.32	512.31	0	2.257	1	3.322	0.0	0.0	Sep	Tue	Med_Spend
18278	66	9	66.0	173.9	10.2	29.7	173.9	0	3.283	1	2.725	0.0	0.0	Sep	Tue	Low_Spend
13979	639	54	639.0	869.87	2.88	25.5	869.87	0	1.832	1	4.228	0.0	0.0	Sep	Tue	High_Spend
16181	152	11	152.0	305.54	8.5	141.6	305.54	0	2.412	1	3.459	0.0	0.0	Sep	Tue	Low_Spend
15568	461	27	153.667	758.29	0.85	99.6	252.763	0	2.556	3	4.912	1.585	35.5	Sep	Wed	Low_Spend
16354	150	38	75.0	395.8	2.49	35.4	197.9	0	3.138	2	4.612	1.0	10.0	Sep	Tue	Low_Spend
14412	784	43	261.333	761.33	4.0	81.6	253.777	2	2.304	2	4.847	1.585	18.5	Sep	Fri	Low_Spend
16119	240	14	120.0	423.36	10.08	59.4	211.68	0	2.132	2	3.328	1.0	64.0	Sep	Wed	Low_Spend
14109	56	9	28.0	80.2	8.5	25.2	40.1	32	2.467	1	3.522	1.0	49.0	Sep	Wed	Low_Spend
16157	344	12	86.0	644.24	13.52	118.8	161.06	3	3.446	3	3.998	2.0	19.0	Nov	Wed	Low_Spend
15348	84	9	84.0	158.04	5.04	30.0	158.04	0	2.113	1	2.197	0.0	0.0	Sep	Wed	Low_Spend
16281	934	17	934.0	2062.06	16.5	270.0	2062.06	0	2.374	1	3.175	0.0	0.0	Sep	Wed	High_Spend
13924	1533	90	139.364	1682.93	3.75	35.4	152.994	42	2.608	6	5.544	3.278	7.1	Nov	Wed	Low_Spend
14434	368	3	61.333	1372.8	69.6	199.2	228.8	0	4.452	6	1.855	2.252	10.2	Oct	Wed	Low_Spend
13061	107	10	107.0	248.61	9.96	51.75	248.61	0	3.403	1	2.846	0.0	0.0	Sep	Wed	Low_Spend
17513	254	6	254.0	513.2	30.0	199.2	513.2	0	2.77	1	2.585	0.0	0.0	Sep	Wed	Med_Spend
16909	434	18	217.0	364.14	9.36	77.76	182.07	2	3.239	1	3.116	1.0	8.0	Sep	Wed	Low_Spend
16650	372	24	372.0	518.42	5.04	70.8	518.42	0	2.253	1	3.418	0.0	0.0	Sep	Thu	Med_Spend
18192	339	45	339.0	957.97	13.0	102.0	957.97	0	4.007	1	3.341	0.0	0.0	Sep	Thu	Med_Spend
17447	443	33	221.5	541.53	5.04	40.56	270.765	0	1.692	2	3.898	1.0	31.0	Sep	Thu	Low_Spend
17427	34	2	34.0	100.8	30.0	70.8	100.8	0	4.165	1	1.0	0.0	0.0	Sep	Thu	Low_Spend
15175	454	23	454.0	224.14	2.88	19.5	224.14	0	0.74	1	3.621	0.0	0.0	Sep	Thu	Med_Spend
13960	142	11	71.0	230.22	6.96	70.8	115.11	0	2.105	2	2.689	1.0	50.0	Sep	Thu	Low_Spend
17528	2132	183	213.2	3581.1	0.39	101.7	358.11	6	3.162	8	6.105	3.322	7.778	Oct	Thu	Med_Spend
16361	418	87	104.5	891.21	0.65	33.9	222.802	0	3.115	4	5.201	2.0	20.667	Nov	Tue	Low_Spend
13886	126	16	126.0	243.56	9.96	20.0	243.56	0	3.805	1	3.156	0.0	0.0	Sep	Thu	Low_Spend
13354	604	51	604.0	743.53	5.04	39.6	743.53	0	1.849	1	4.053	0.0	0.0	Sep	Thu	Med_Spend
15050	1176	68	235.2	1682.77	0.39	120.0	336.554	40	2.514	3	5.426	2.322	11.5	Sep	Thu	Med_Spend
13503	248	17	248.0	216.85	8.2	23.9	216.85	0	2.181	1	2.131	0.0	0.0	Sep	Thu	Low_Spend
16653	723	67	241.0	1166.92	9.95	59.4	388.973	10	3.326	2	5.131	1.585	27.5	Sep	Thu	Med_Spend
16574	416	28	416.0	451.44	9.96	26.4	451.44	0	1.426	1	2.982	0.0	0.0	Sep	Thu	Med_Spend
13759	287	24	143.5	659.41	13.0	157.92	329.705	0	3.363	2	3.543	1.0	38.0	Sep	Thu	Low_Spend
17813	739	297	105.571	1641.79	0.29	39.8	234.541	13	3.447	5	5.99	2.807	9.5	Oct	Thu	Low_Spend
12718	201	18	201.0	202.25	4.56	19.9	202.25	0	1.873	1	3.261	0.0	0.0	Sep	Thu	Low_Spend
15949	284	12	142.0	364.72	9.36	35.4	182.36	0	1.825	2	3.156	1.0	55.0	Sep	Wed	Low_Spend
12703	160	20	80.0	256.7	4.2	25.2	128.35	3	1.87	1	3.785	1.0	7.0	Sep	Thu	Low_Spend
13364	0	10	0.0	0.0	7.5	24.96	0.0	71	2.598	1	3.646	1.0	5.0	Sep	Tue	Low_Spend
16268	533	45	266.5	667.65	4.56	50.0	333.825	0	4.259	2	4.211	1.0	0.0	Sep	Thu	Med_Spend
18053	301	20	150.5	297.07	7.54	35.4	148.535	1	1.586	1	3.463	1.0	4.0	Sep	Tue	Low_Spend
16101	738	76	246.0	1245.96	6.64	30.0	415.32	19	2.484	1	4.573	1.585	30.5	Sep	Mon	Med_Spend
18217	491	27	245.5	621.75	4.2	46.48	310.875	0	2.088	2	4.147	1.0	41.0	Sep	Thu	Low_Spend
15565	60	8	30.0	173.16	16.5	30.6	86.58	0	4.566	2	2.156	1.0	20.0	Sep	Thu	Low_Spend
13954	141	24	47.0	378.59	4.68	33.9	126.197	9	5.451	2	4.44	1.585	34.5	Sep	Thu	Low_Spend
15593	60	5	60.0	199.8	10.2	83.4	199.8	0	3.33	1	2.322	0.0	0.0	Sep	Fri	Low_Spend
13095	144	6	144.0	74.4	9.36	17.4	74.4	0	0.693	1	1.792	0.0	0.0	Sep	Fri	Low_Spend
15287	432	17	144.0	485.24	5.04	90.0	161.747	1	2.559	2	3.844	1.585	24.0	Sep	Fri	Low_Spend
13347	205	8	205.0	341.36	30.0	59.4	341.36	0	7.52	1	2.406	0.0	0.0	Sep	Fri	Low_Spend
15185	666	21	666.0	310.62	4.68	79.9	310.62	0	2.328	1	3.368	0.0	0.0	Sep	Fri	Med_Spend
16404	157	23	157.0	443.05	12.5	39.8	443.05	0	5.165	1	3.708	0.0	0.0	Sep	Fri	Med_Spend
16613	293	30	293.0	618.59	10.2	35.4	618.59	0	2.897	1	3.94	0.0	0.0	Sep	Fri	Med_Spend
16591	41	10	41.0	213.5	3.4	106.2	213.5	0	4.443	1	3.122	0.0	0.0	Oct	Sun	Low_Spend
15774	87	25	87.0	270.8	1.65	25.5	270.8	0	4.802	1	3.974	0.0	0.0	Oct	Sun	Low_Spend
13558	338	123	84.5	594.52	0.38	16.6	148.63	0	2.226	4	5.15	2.0	21.0	Oct	Sun	Low_Spend
16930	339	47	113.0	378.89	0.78	51.0	126.297	0	1.64	3	4.877	1.585	21.0	Oct	Sun	Low_Spend
16533	513	112	102.6	1014.19	0.39	45.0	202.838	98	2.593	3	5.749	2.322	12.25	Oct	Sun	Low_Spend
18059	253	17	63.25	296.71	9.12	53.1	74.178	5	1.913	3	3.441	2.0	19.333	Oct	Wed	Low_Spend
14488	796	46	398.0	1053.28	9.36	158.4	526.64	3	2.131	1	4.446	1.0	16.0	Oct	Mon	Med_Spend
16747	577	34	144.25	826.96	9.95	54.08	206.74	6	2.828	2	4.711	2.0	14.0	Oct	Mon	Low_Spend
14333	52	15	26.0	351.45	12.5	102.0	175.725	6	8.063	1	3.616	1.0	3.0	Oct	Mon	Low_Spend
13635	677	62	677.0	1071.03	5.04	45.0	1071.03	0	2.406	1	4.395	0.0	0.0	Oct	Mon	High_Spend
17330	120	5	60.0	363.9	44.7	99.0	181.95	0	4.488	2	2.252	1.0	45.0	Oct	Mon	Low_Spend
17321	364	94	182.0	657.16	0.85	41.25	328.58	0	2.632	2	5.345	1.0	59.0	Oct	Mon	Low_Spend
14815	744	53	372.0	778.5	6.64	30.0	389.25	0	1.655	2	4.092	1.0	31.0	Oct	Mon	Med_Spend
15091	343	30	171.5	476.96	5.04	34.0	238.48	3	1.954	1	3.858	1.0	14.0	Oct	Mon	Low_Spend
15088	457	53	152.333	1140.27	5.04	85.0	380.09	3	5.27	2	4.614	1.585	23.0	Oct	Mon	Low_Spend
15930	139	21	139.0	426.63	14.85	35.4	426.63	0	4.023	1	3.142	0.0	0.0	Oct	Mon	Low_Spend
16183	113	15	113.0	338.71	14.85	83.4	338.71	0	3.515	1	3.057	0.0	0.0	Oct	Mon	Low_Spend
13297	963	52	240.75	2089.85	8.5	102.0	522.463	0	2.978	4	4.694	2.0	20.0	Nov	Wed	Med_Spend
13801	168	23	168.0	324.8	6.6	20.4	324.8	0	3.954	1	3.969	0.0	0.0	Oct	Tue	Low_Spend
16881	600	1	600.0	432.0	432.0	432.0	432.0	0	0.72	1	0.0	0.0	0.0	Oct	Tue	Med_Spend
17014	238	63	59.5	562.68	0.42	59.0	140.67	5	2.975	3	5.25	2.0	19.333	Nov	Mon	Low_Spend
15255	489	47	489.0	890.85	9.96	83.4	890.85	0	2.751	1	3.998	0.0	0.0	Oct	Tue	Med_Spend
14184	127	24	127.0	452.89	9.9	39.8	452.89	0	5.418	1	3.574	0.0	0.0	Oct	Tue	Low_Spend
13351	117	16	117.0	373.94	14.85	50.0	373.94	0	6.498	1	3.578	0.0	0.0	Oct	Tue	Low_Spend
15739	472	8	472.0	449.12	23.8	107.28	449.12	0	2.524	1	2.75	0.0	0.0	Oct	Tue	Med_Spend
12512	96	31	48.0	132.18	0.95	10.5	66.09	0	2.64	2	4.236	1.0	0.0	Oct	Tue	Low_Spend
17957	275	30	275.0	110.72	0.42	10.5	110.72	0	1.391	1	4.015	0.0	0.0	Oct	Tue	Low_Spend
15276	61	49	61.0	128.63	0.19	8.5	128.63	0	2.416	1	4.558	0.0	0.0	Oct	Tue	Low_Spend
15127	251	16	251.0	406.53	15.0	60.0	406.53	0	1.838	1	3.078	0.0	0.0	Oct	Wed	Med_Spend
16106	74	6	74.0	108.38	13.28	23.4	108.38	0	1.513	1	2.585	0.0	0.0	Oct	Wed	Low_Spend
17666	596	14	298.0	728.16	9.9	99.0	364.08	0	1.899	2	3.197	1.0	62.0	Oct	Tue	Med_Spend
13483	160	10	160.0	140.34	10.08	30.0	140.34	0	1.056	1	2.371	0.0	0.0	Oct	Wed	Low_Spend
16478	224	15	74.667	331.0	10.08	39.6	110.333	0	2.943	3	3.499	1.585	20.0	Oct	Mon	Low_Spend
17382	25	2	25.0	65.4	15.0	50.4	65.4	0	8.55	1	1.0	0.0	0.0	Oct	Wed	Low_Spend
12789	3	3	3.0	76.85	16.95	39.95	76.85	0	25.617	1	1.585	0.0	0.0	Oct	Wed	Low_Spend
16020	487	42	162.333	851.01	8.2	102.0	283.67	0	2.445	3	4.379	1.585	24.5	Nov	Wed	Low_Spend
17222	122	27	122.0	328.65	2.08	55.65	328.65	0	2.944	1	4.459	0.0	0.0	Oct	Wed	Low_Spend
16803	245	24	245.0	332.3	6.64	23.4	332.3	0	2.103	1	3.689	0.0	0.0	Oct	Wed	Med_Spend
13947	44	5	44.0	90.6	13.5	19.8	90.6	0	2.93	1	1.371	0.0	0.0	Oct	Wed	Low_Spend
16758	203	22	203.0	369.34	2.55	69.3	369.34	0	4.041	1	3.971	0.0	0.0	Oct	Wed	Low_Spend
12719	357	33	119.0	536.1	8.5	37.5	178.7	13	2.869	2	3.884	1.585	30.0	Oct	Tue	Low_Spend
17647	30	7	30.0	133.06	14.85	24.96	133.06	0	7.097	1	2.522	0.0	0.0	Oct	Wed	Low_Spend
14054	62	6	62.0	92.46	9.96	16.5	92.46	0	1.513	1	0.65	0.0	0.0	Oct	Wed	Low_Spend
12723	433	52	86.6	707.07	1.65	61.2	141.414	0	2.985	5	4.81	2.322	15.5	Oct	Wed	Low_Spend
18033	252	32	252.0	93.82	0.29	6.84	93.82	0	1.797	1	3.193	0.0	0.0	Oct	Wed	Low_Spend
13845	182	9	182.0	312.98	9.96	102.0	312.98	0	1.954	1	2.948	0.0	0.0	Oct	Thu	Low_Spend
15837	189	24	189.0	391.98	6.8	30.0	391.98	0	4.091	1	4.252	0.0	0.0	Oct	Thu	Med_Spend
12628	442	33	110.5	715.61	5.04	50.0	178.902	3	2.454	3	4.294	2.0	20.0	Nov	Mon	Low_Spend
13177	91	17	91.0	282.45	12.6	19.8	282.45	0	3.515	1	2.498	0.0	0.0	Oct	Thu	Low_Spend
14317	255	24	255.0	508.58	9.36	66.0	508.58	0	3.098	1	4.105	0.0	0.0	Oct	Thu	Med_Spend
16295	841	70	210.25	1328.55	4.68	39.8	332.137	0	3.767	4	4.832	2.0	18.333	Oct	Wed	Low_Spend
13602	267	23	267.0	428.89	6.64	30.24	428.89	0	2.061	1	3.828	0.0	0.0	Oct	Thu	Med_Spend
16895	91	57	91.0	202.27	0.42	15.0	202.27	0	2.534	1	4.788	0.0	0.0	Oct	Thu	Low_Spend
17295	293	53	97.667	547.0	1.45	30.0	182.333	0	2.847	3	4.723	1.585	18.0	Nov	Fri	Low_Spend
13504	178	22	178.0	295.93	4.68	22.5	295.93	0	3.702	1	3.88	0.0	0.0	Oct	Thu	Low_Spend
13422	1321	127	660.5	2601.55	8.2	75.0	1300.775	5	3.031	1	5.024	1.0	13.0	Oct	Wed	High_Spend
15264	265	23	265.0	393.74	4.68	29.7	393.74	0	2.31	1	4.002	0.0	0.0	Oct	Thu	Med_Spend
16432	276	8	276.0	287.4	15.0	144.0	287.4	0	3.168	1	3.0	0.0	0.0	Oct	Thu	Low_Spend
13816	259	24	64.75	485.95	9.96	53.1	121.488	6	3.722	2	3.854	2.0	13.667	Oct	Thu	Low_Spend
14518	278	16	278.0	174.37	0.95	29.75	174.37	0	2.699	1	3.156	0.0	0.0	Oct	Thu	Low_Spend
13882	950	54	158.333	1131.28	3.48	59.85	188.547	3	3.382	5	4.639	2.585	12.4	Nov	Wed	Low_Spend
15937	73	7	73.0	145.35	14.85	33.6	145.35	0	2.371	1	1.664	0.0	0.0	Oct	Thu	Low_Spend
12923	67	27	67.0	171.57	0.42	19.9	171.57	0	2.954	1	3.958	0.0	0.0	Oct	Thu	Low_Spend
16454	2	1	2.0	5.9	5.9	5.9	5.9	0	2.95	1	0.0	0.0	0.0	Oct	Thu	Low_Spend
17453	219	19	109.5	486.72	8.7	61.2	243.36	0	3.423	2	3.432	1.0	47.0	Oct	Tue	Low_Spend
15766	170	11	170.0	315.06	10.08	61.2	315.06	0	3.208	1	2.664	0.0	0.0	Oct	Thu	Low_Spend
15300	292	28	292.0	496.44	9.9	34.8	496.44	0	2.862	1	3.753	0.0	0.0	Oct	Thu	Med_Spend
13348	136	14	136.0	233.76	9.96	29.7	233.76	0	2.206	1	2.557	0.0	0.0	Oct	Thu	Low_Spend
14592	407	132	135.667	557.94	0.39	14.95	185.98	0	2.048	3	5.572	1.585	14.5	Oct	Fri	Low_Spend
14792	0	2	0.0	0.0	1.95	4.25	0.0	2	3.1	1	2.0	1.0	1.0	Oct	Thu	Low_Spend
17030	146	11	146.0	146.87	2.9	30.0	146.87	0	2.662	1	3.278	0.0	0.0	Oct	Fri	Low_Spend
12420	345	29	345.0	600.39	10.08	39.8	600.39	0	4.707	1	4.168	0.0	0.0	Oct	Fri	Med_Spend
14427	228	16	114.0	363.34	5.04	45.0	181.67	0	1.987	2	3.852	1.0	13.0	Oct	Thu	Low_Spend
12519	172	16	172.0	276.84	10.0	34.0	276.84	0	2.162	1	3.625	0.0	0.0	Oct	Fri	Low_Spend
13359	159	23	79.5	431.26	9.96	50.0	215.63	2	5.8	1	3.824	1.0	4.0	Oct	Tue	Low_Spend
14138	600	40	300.0	965.88	9.36	99.6	482.94	0	2.326	2	3.923	1.0	62.0	Oct	Thu	Med_Spend
15297	290	30	72.5	635.04	9.9	27.04	158.76	2	2.734	3	4.004	2.0	17.667	Nov	Fri	Low_Spend
13876	36	7	36.0	122.7	12.6	23.9	122.7	0	5.114	1	2.236	0.0	0.0	Oct	Fri	Low_Spend
12740	342	27	342.0	427.6	7.8	34.0	427.6	0	2.074	1	3.334	0.0	0.0	Oct	Fri	Med_Spend
17086	1859	76	309.833	2050.08	4.68	208.8	341.68	0	2.161	6	4.861	2.585	11.2	Nov	Fri	Med_Spend
13806	56	10	56.0	256.38	12.48	65.4	256.38	0	5.233	1	3.322	0.0	0.0	Oct	Fri	Low_Spend
18096	788	157	262.667	849.06	0.29	39.6	283.02	0	2.275	3	5.896	1.585	26.0	Oct	Mon	Low_Spend
13587	160	8	53.333	347.0	19.8	299.4	115.667	20	6.636	1	3.096	1.585	16.0	Oct	Tue	Low_Spend
12856	1073	155	134.125	2153.53	0.55	49.92	269.191	3	2.539	6	5.836	3.0	8.0	Oct	Fri	Low_Spend
13419	275	16	275.0	221.06	5.04	25.2	221.06	0	1.012	1	2.483	0.0	0.0	Oct	Fri	Low_Spend
17509	3508	75	318.909	6069.24	6.64	30.0	551.749	4	2.264	8	3.173	2.55	0.6	Oct	Fri	Med_Spend
16900	832	77	277.333	882.16	3.75	46.8	294.053	0	2.089	3	4.912	1.585	23.5	Nov	Wed	Med_Spend
13689	512	6	512.0	910.0	15.0	179.0	910.0	0	1.7	1	0.65	0.0	0.0	Oct	Fri	Med_Spend
13763	728	15	728.0	1714.96	50.0	180.0	1714.96	0	2.598	1	3.19	0.0	0.0	Oct	Fri	High_Spend
13755	1219	232	121.9	2101.39	0.19	59.4	210.139	23	3.113	9	6.144	3.322	6.667	Nov	Mon	Low_Spend
16104	122	28	122.0	298.21	1.65	50.85	298.21	0	3.333	1	4.039	0.0	0.0	Oct	Sun	Low_Spend
13259	126	77	126.0	283.18	0.21	25.5	283.18	0	2.367	1	4.924	0.0	0.0	Oct	Sun	Low_Spend
16248	78	7	78.0	152.94	9.96	25.2	152.94	0	2.031	1	1.842	0.0	0.0	Oct	Sun	Low_Spend
15612	52	4	26.0	195.15	15.0	89.25	97.575	0	6.142	2	2.585	1.0	25.0	Oct	Thu	Low_Spend
15787	534	156	178.0	933.26	0.39	25.0	311.087	0	2.156	3	5.597	1.585	17.5	Nov	Sun	Low_Spend
16595	335	83	335.0	360.16	0.39	30.0	360.16	0	1.748	1	5.247	0.0	0.0	Oct	Sun	Med_Spend
13260	142	8	142.0	557.62	16.6	219.0	557.62	0	4.968	1	3.0	0.0	0.0	Oct	Sun	Med_Spend
15821	202	57	101.0	570.96	1.25	29.85	285.48	0	3.696	2	5.097	1.0	17.0	Oct	Wed	Low_Spend
18088	107	35	107.0	166.03	0.19	17.7	166.03	0	2.162	1	4.25	0.0	0.0	Oct	Sun	Low_Spend
16685	396	60	198.0	324.24	0.39	24.75	162.12	0	2.255	2	4.543	1.0	0.0	Oct	Sun	Low_Spend
13193	46	22	46.0	112.08	1.25	16.95	112.08	0	3.098	1	3.943	0.0	0.0	Oct	Sun	Low_Spend
13212	308	128	77.0	779.33	0.39	50.0	194.832	1	3.763	3	5.422	2.0	17.333	Oct	Sun	Low_Spend
14801	173	56	173.0	189.34	0.42	8.5	189.34	0	2.483	1	4.444	0.0	0.0	Oct	Sun	Low_Spend
16380	1428	28	1428.0	1743.15	1.25	750.0	1743.15	0	1.845	1	4.761	0.0	0.0	Oct	Sun	High_Spend
16921	154	50	154.0	154.18	0.29	12.6	154.18	0	1.558	1	5.158	0.0	0.0	Oct	Sun	Low_Spend
15193	144	19	144.0	499.32	13.92	70.8	499.32	0	6.397	1	3.577	0.0	0.0	Oct	Mon	Med_Spend
14027	62	6	62.0	104.82	9.9	24.96	104.82	0	2.143	1	1.918	0.0	0.0	Oct	Mon	Low_Spend
16179	99	11	99.0	215.83	5.04	41.7	215.83	0	3.733	1	3.278	0.0	0.0	Oct	Mon	Low_Spend
15473	552	4	55.2	1465.2	102.0	306.0	146.52	120	2.659	7	2.299	2.371	5.111	Oct	Wed	Low_Spend
17425	407	42	203.5	759.17	7.9	70.2	379.585	0	2.671	2	3.633	1.0	41.0	Oct	Mon	Med_Spend
18169	61	9	61.0	202.65	2.2	51.0	202.65	0	3.689	1	2.948	0.0	0.0	Oct	Mon	Low_Spend
18126	129	51	129.0	198.58	0.4	30.0	198.58	0	2.047	1	4.732	0.0	0.0	Oct	Mon	Low_Spend
16688	804	52	201.0	1260.86	5.04	51.0	315.215	0	2.775	4	4.421	2.0	19.667	Oct	Thu	Low_Spend
16982	182	22	182.0	384.06	6.64	25.2	384.06	0	2.453	1	3.664	0.0	0.0	Oct	Mon	Low_Spend
15330	1312	10	656.0	714.96	2.88	254.4	357.48	0	0.561	2	3.547	1.0	28.0	Oct	Mon	Med_Spend
17186	200	1	100.0	144.0	72.0	72.0	72.0	0	0.72	2	0.0	0.0	14.0	Oct	Mon	Low_Spend
13685	5056	29	722.286	3119.44	0.39	1170.0	445.634	0	0.701	7	2.616	2.807	9.667	Dec	Mon	Med_Spend
16776	254	61	254.0	371.54	0.19	45.0	371.54	0	1.937	1	5.211	0.0	0.0	Oct	Mon	Med_Spend
13980	172	11	172.0	200.14	4.56	47.2	200.14	0	3.915	1	3.278	0.0	0.0	Oct	Mon	Low_Spend
13352	315	24	157.5	389.28	6.96	50.0	194.64	6	3.78	1	3.555	1.0	53.0	Oct	Mon	Low_Spend
15553	449	51	449.0	428.93	0.42	26.55	428.93	0	2.379	1	4.787	0.0	0.0	Oct	Mon	Med_Spend
15886	147	12	147.0	181.09	0.95	58.0	181.09	0	2.998	1	3.585	0.0	0.0	Oct	Mon	Low_Spend
17203	2846	116	474.333	3560.08	0.42	214.56	593.347	0	1.755	6	5.808	2.585	5.0	Oct	Fri	Med_Spend
12607	0	101	0.0	0.0	5.04	39.6	-0.0	1228	2.158	1	5.751	1.0	2.0	Oct	Mon	Low_Spend
17459	537	88	268.5	657.3	0.39	30.24	328.65	0	1.917	2	4.432	1.0	17.0	Oct	Mon	Med_Spend
12772	551	54	551.0	752.47	3.48	34.8	752.47	0	3.251	1	4.342	0.0	0.0	Oct	Tue	Med_Spend
16561	244	29	122.0	511.12	9.96	24.75	255.56	0	2.858	2	3.816	1.0	54.0	Oct	Tue	Low_Spend
14121	2078	148	346.333	2740.3	4.32	94.8	456.717	4	2.294	4	5.232	2.585	11.2	Oct	Tue	Med_Spend
12371	582	62	582.0	1527.96	4.68	88.5	1527.96	0	3.292	1	4.698	0.0	0.0	Oct	Tue	High_Spend
17119	327	35	109.0	593.61	8.5	30.6	197.87	7	3.579	2	4.662	1.585	28.0	Oct	Tue	Low_Spend
17620	60	4	60.0	81.44	6.64	34.0	81.44	0	2.758	1	1.5	0.0	0.0	Oct	Tue	Low_Spend
12824	232	25	232.0	397.12	5.04	47.7	397.12	0	2.536	1	3.459	0.0	0.0	Oct	Tue	Med_Spend
14710	375	124	93.75	599.48	0.42	23.4	149.87	0	2.073	4	5.582	2.0	15.0	Oct	Sun	Low_Spend
16120	866	26	173.2	1294.14	1.65	151.2	258.828	12	1.807	4	4.578	2.322	0.0	Oct	Tue	Low_Spend
14624	162	13	81.0	225.85	10.5	23.4	112.925	0	2.071	2	3.393	1.0	2.0	Oct	Tue	Low_Spend
16171	24	3	24.0	73.2	23.4	24.9	73.2	0	3.417	1	0.918	0.0	0.0	Oct	Tue	Low_Spend
12536	2672	259	1336.0	4151.26	4.56	59.4	2075.63	129	2.891	1	5.62	1.0	52.0	Oct	Tue	High_Spend
13690	67	9	67.0	172.25	7.8	44.85	172.25	0	5.972	1	3.17	0.0	0.0	Oct	Tue	Low_Spend
17934	478	21	239.0	704.25	6.96	105.0	352.125	0	3.453	2	3.88	1.0	7.0	Oct	Wed	Med_Spend
14642	76	2	76.0	96.12	19.8	76.32	96.12	0	3.005	1	1.0	0.0	0.0	Oct	Wed	Low_Spend
12602	162	12	162.0	153.12	8.4	23.9	153.12	0	1.971	1	2.355	0.0	0.0	Oct	Wed	Low_Spend
16753	189	34	189.0	223.92	0.55	41.6	223.92	0	2.122	1	4.477	0.0	0.0	Oct	Wed	Low_Spend
17737	108	8	54.0	168.24	10.2	30.6	84.12	0	2.414	2	2.446	1.0	49.0	Oct	Wed	Low_Spend
13464	403	41	403.0	674.68	6.96	30.0	674.68	0	3.206	1	3.817	0.0	0.0	Oct	Wed	Med_Spend
18277	68	8	68.0	110.38	6.96	19.8	110.38	0	3.141	1	2.75	0.0	0.0	Oct	Wed	Low_Spend
12667	391	32	391.0	460.13	4.56	35.4	460.13	0	2.488	1	4.054	0.0	0.0	Oct	Wed	Med_Spend
12498	156	20	52.0	349.7	8.5	33.0	116.567	0	2.883	3	3.106	1.585	18.0	Nov	Fri	Low_Spend
14537	120	10	120.0	355.56	12.72	49.8	355.56	0	2.963	1	2.446	0.0	0.0	Oct	Thu	Low_Spend
17279	48	8	48.0	187.83	1.65	76.5	187.83	0	6.737	1	3.17	0.0	0.0	Oct	Thu	Low_Spend
14251	1674	37	334.8	2879.7	10.08	102.0	575.94	0	2.069	5	3.97	2.322	14.0	Nov	Thu	Med_Spend
12446	351	57	351.0	1002.31	5.04	38.25	1002.31	0	4.353	1	4.644	0.0	0.0	Oct	Thu	Med_Spend
12631	232	30	232.0	480.5	6.8	35.7	480.5	0	3.355	1	3.587	0.0	0.0	Oct	Thu	Med_Spend
14234	951	122	237.75	754.12	0.19	45.0	188.53	0	1.576	4	5.445	2.0	11.667	Oct	Thu	Low_Spend
14975	380	11	380.0	279.94	0.95	53.55	279.94	0	1.015	1	3.459	0.0	0.0	Oct	Thu	Med_Spend
13853	304	23	152.0	1056.94	9.36	175.2	528.47	8	4.546	1	3.907	1.0	49.0	Oct	Thu	Med_Spend
16773	171	23	171.0	171.59	1.25	23.4	171.59	0	2.77	1	3.266	0.0	0.0	Oct	Thu	Low_Spend
16430	103	6	103.0	300.85	20.85	100.8	300.85	0	4.358	1	2.585	0.0	0.0	Oct	Thu	Low_Spend
16793	146	16	146.0	243.84	6.64	25.5	243.84	0	2.427	1	3.75	0.0	0.0	Oct	Thu	Low_Spend
18130	817	58	204.25	1045.74	6.96	30.0	261.435	7	2.37	3	4.331	2.0	16.333	Nov	Thu	Low_Spend
17614	235	97	235.0	386.32	0.42	18.72	386.32	0	2.231	1	5.22	0.0	0.0	Oct	Thu	Med_Spend
13858	75	11	75.0	216.17	10.2	30.6	216.17	0	4.335	1	3.096	0.0	0.0	Oct	Thu	Low_Spend
14856	711	65	237.0	1290.53	4.68	89.7	430.177	0	3.074	3	4.664	1.585	10.0	Nov	Thu	Med_Spend
14089	133	13	133.0	158.75	1.25	31.2	158.75	0	2.204	1	3.335	0.0	0.0	Oct	Fri	Low_Spend
